PdfType: replica
Format: lhagrid1
---
1.000000e-07 1.261857e-07 1.830738e-07 2.656088e-07 3.853529e-07 5.590810e-07 8.111308e-07 1.176812e-06 1.707353e-06 2.477076e-06 3.593814e-06 5.214008e-06 7.564633e-06 1.097499e-05 1.592283e-05 2.310130e-05 3.351603e-05 4.862602e-05 7.054802e-05 1.023531e-04 1.484968e-04 2.154435e-04 3.125716e-04 4.534879e-04 6.579332e-04 9.545485e-04 1.384886e-03 2.009233e-03 2.915053e-03 4.229243e-03 6.135907e-03 8.902151e-03 1.291550e-02 1.873817e-02 2.718588e-02 3.944206e-02 5.722368e-02 8.302176e-02 1.000000e-01 1.183673e-01 1.367347e-01 1.551020e-01 1.734694e-01 1.918367e-01 2.102041e-01 2.285714e-01 2.469388e-01 2.653061e-01 2.836735e-01 3.020408e-01 3.204082e-01 3.387755e-01 3.571429e-01 3.755102e-01 3.938776e-01 4.122449e-01 4.306122e-01 4.489796e-01 4.673469e-01 4.857143e-01 5.040816e-01 5.224490e-01 5.408163e-01 5.591837e-01 5.775510e-01 5.959184e-01 6.142857e-01 6.326531e-01 6.510204e-01 6.693878e-01 6.877551e-01 7.061224e-01 7.244898e-01 7.428571e-01 7.612245e-01 7.795918e-01 7.979592e-01 8.163265e-01 8.346939e-01 8.530612e-01 8.714286e-01 8.897959e-01 9.081633e-01 9.265306e-01 9.448980e-01 9.632653e-01 9.816327e-01 1.000000e+00
1.414214e+00 1.694634e+00 2.030658e+00 2.433312e+00 2.915806e+00 3.493973e+00 4.186784e+00 5.016969e+00 6.011770e+00 7.203827e+00 8.632253e+00 1.034392e+01 1.239499e+01 1.485275e+01 1.779786e+01 2.132695e+01 2.555581e+01 3.062320e+01 3.669539e+01 4.397162e+01 5.269063e+01 6.313850e+01 7.565806e+01 9.066008e+01 1.086368e+02 1.301781e+02 1.559908e+02 1.869217e+02 2.239859e+02 2.683995e+02 3.216196e+02 3.853927e+02 4.618111e+02 5.533824e+02 6.631110e+02 7.945974e+02 9.521559e+02 1.140956e+03 1.367193e+03 1.638290e+03 1.963142e+03 2.352408e+03 2.818860e+03 3.377804e+03 4.047580e+03 4.850163e+03 5.811888e+03 6.964311e+03 8.345245e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000000e+00 2.47314919e-16 6.90886734e-02 -1.81693559e-01 -1.81693559e-01 -1.81281249e-01 -1.81181722e-01 6.90886494e-02 2.47314919e-16 0.00000000e+00 1.55170993e+02
0.00000000e+00 4.02960360e-01 2.80977028e-01 1.25451488e+00 1.25451378e+00 1.24786178e+00 1.24438715e+00 2.80978792e-01 4.02960360e-01 0.00000000e+00 5.64190724e+01
0.00000000e+00 9.52911029e-01 8.37491704e-01 1.78189492e+00 1.78189401e+00 1.77549903e+00 1.77215153e+00 8.37493409e-01 9.52911029e-01 0.00000000e+00 1.04109665e+02
0.00000000e+00 1.64373327e+00 1.53430283e+00 2.45239404e+00 2.45239305e+00 2.44623331e+00 2.44300165e+00 1.53430451e+00 1.64373327e+00 0.00000000e+00 1.55913970e+02
0.00000000e+00 2.47067019e+00 2.36673140e+00 3.26090756e+00 3.26090657e+00 3.25496311e+00 3.25183801e+00 2.36673304e+00 2.47067019e+00 0.00000000e+00 2.11875079e+02
0.00000000e+00 3.42983304e+00 3.33095615e+00 4.20329019e+00 4.20328949e+00 4.19754559e+00 4.19451911e+00 3.33095776e+00 3.42983304e+00 0.00000000e+00 2.71994783e+02
0.00000000e+00 4.51785523e+00 4.42366411e+00 5.27595526e+00 5.27595451e+00 5.27039573e+00 5.26746024e+00 4.42366565e+00 4.51785523e+00 0.00000000e+00 3.36242690e+02
3.86292563e-01 5.73169320e+00 5.64185907e+00 6.47568199e+00 6.47568089e+00 6.47029483e+00 6.46744429e+00 5.64186043e+00 5.73169320e+00 3.86292563e-01 4.04100059e+02
1.74389135e+00 7.06884942e+00 6.98309062e+00 7.79978271e+00 7.79978192e+00 7.79455738e+00 7.79178635e+00 6.98309214e+00 7.06884942e+00 1.74389135e+00 4.74912386e+02
3.22261837e+00 8.52755876e+00 8.44562774e+00 9.24636788e+00 9.24636743e+00 9.24129486e+00 9.23859832e+00 8.44562933e+00 8.52755876e+00 3.22261837e+00 5.49699223e+02
4.82078088e+00 1.01061461e+01 1.00278181e+01 1.08136553e+01 1.08136543e+01 1.08087263e+01 1.08061000e+01 1.00278190e+01 1.01061461e+01 4.82078088e+00 6.28383697e+02
