PdfType: error
Format: lhagrid1
---
1.000000e-06 2.000000e-06 4.000000e-06 6.000000e-06 8.000000e-06 1.000000e-05 2.000000e-05 4.000000e-05 6.000000e-05 8.000000e-05 1.000000e-04 2.000000e-04 4.000000e-04 6.000000e-04 8.000000e-04 1.000000e-03 2.000000e-03 4.000000e-03 6.000000e-03 8.000000e-03 1.000000e-02 1.400000e-02 2.000000e-02 3.000000e-02 4.000000e-02 6.000000e-02 8.000000e-02 1.000000e-01 1.250000e-01 1.500000e-01 1.750000e-01 2.000000e-01 2.250000e-01 2.500000e-01 2.750000e-01 3.000000e-01 3.250000e-01 3.500000e-01 3.750000e-01 4.000000e-01 4.250000e-01 4.500000e-01 4.750000e-01 5.000000e-01 5.250000e-01 5.500000e-01 5.750000e-01 6.000000e-01 6.250000e-01 6.500000e-01 6.750000e-01 7.000000e-01 7.250000e-01 7.500000e-01 7.750000e-01 8.000000e-01 8.250000e-01 8.500000e-01 8.750000e-01 9.000000e-01 9.250000e-01 9.500000e-01 9.750000e-01 1.000000e+00
1.000000e+00 1.118034e+00 1.224745e+00 1.400000e+00
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000000e+00 0.00000000e+00 4.98255020e-01 1.15776200e+00 1.15781677e+00 1.15800000e+00 1.16030000e+00 4.97600000e-01 0.00000000e+00 0.00000000e+00 2.03730000e+02
0.00000000e+00 0.00000000e+00 1.36126437e+00 2.01476140e+00 2.01470096e+00 2.01490000e+00 2.01740000e+00 1.36060000e+00 0.00000000e+00 0.00000000e+00 2.09490000e+02
0.00000000e+00 0.00000000e+00 2.01017144e+00 2.65898340e+00 2.65898815e+00 2.65920000e+00 2.66170000e+00 2.00950000e+00 0.00000000e+00 0.00000000e+00 2.15160000e+02
0.00000000e+00 0.00000000e+00 2.89718103e+00 3.54007510e+00 3.54006958e+00 3.54030000e+00 3.54290000e+00 2.89650000e+00 0.00000000e+00 0.00000000e+00 2.25000000e+02
0.00000000e+00 0.00000000e+00 4.44692530e-01 1.03309240e+00 1.03317463e+00 1.03350000e+00 1.03660000e+00 4.43940000e-01 0.00000000e+00 0.00000000e+00 1.14700000e+02
0.00000000e+00 0.00000000e+00 9.24783270e-01 1.50774990e+00 1.50774472e+00 1.50810000e+00 1.51140000e+00 9.24020000e-01 0.00000000e+00 0.00000000e+00 1.18510000e+02
0.00000000e+00 0.00000000e+00 1.28977139e+00 1.86863970e+00 1.86862068e+00 1.86900000e+00 1.87240000e+00 1.28900000e+00 0.00000000e+00 0.00000000e+00 1.22520000e+02
0.00000000e+00 0.00000000e+00 1.79718238e+00 2.37068660e+00 2.37068604e+00 2.37110000e+00 2.37460000e+00 1.79640000e+00 0.00000000e+00 0.00000000e+00 1.29790000e+02
0.00000000e+00 0.00000000e+00 3.96256070e-01 9.20394300e-01 9.20393310e-01 9.21010000e-01 9.25340000e-01 3.95390000e-01 0.00000000e+00 0.00000000e+00 5.42060000e+01
0.00000000e+00 0.00000000e+00 6.18028320e-01 1.13725150e+00 1.13722662e+00 1.13790000e+00 1.14240000e+00 6.17150000e-01 0.00000000e+00 0.00000000e+00 5.67550000e+01
0.00000000e+00 0.00000000e+00 7.91547550e-01 1.30709470e+00 1.30708142e+00 1.30780000e+00 1.31240000e+00 7.90660000e-01 0.00000000e+00 0.00000000e+00 5.96330000e+01
0.00000000e+00 0.00000000e+00 1.04250005e+00 1.55317730e+00 1.55321684e+00 1.55400000e+00 1.55870000e+00 1.04160000e+00 0.00000000e+00 0.00000000e+00 6.50830000e+01
0.00000000e+00 0.00000000e+00 3.70688430e-01 8.60850400e-01 8.60848470e-01 8.61630000e-01 8.66730000e-01 3.69750000e-01 0.00000000e+00 0.00000000e+00 3.90760000e+01
0.00000000e+00 0.00000000e+00 5.30461680e-01 1.01597800e+00 1.01594531e+00 1.01680000e+00 1.02210000e+00 5.29510000e-01 0.00000000e+00 0.00000000e+00 4.14070000e+01
0.00000000e+00 0.00000000e+00 6.58121660e-01 1.14019070e+00 1.14018703e+00 1.14110000e+00 1.14650000e+00 6.57160000e-01 0.00000000e+00 0.00000000e+00 4.40310000e+01
0.00000000e+00 0.00000000e+00 8.47305150e-01 1.32483110e+00 1.32480382e+00 1.32580000e+00 1.33140000e+00 8.46330000e-01 0.00000000e+00 0.00000000e+00 4.89760000e+01
0.00000000e+00 0.00000000e+00 3.53383940e-01 8.20568900e-01 8.20567600e-01 8.21540000e-01 8.27280000e-01 3.52390000e-01 0.00000000e+00 0.00000000e+00 3.02210000e+01
0.00000000e+00 0.00000000e+00 4.77027900e-01 9.39772200e-01 9.39767200e-01 9.40830000e-01 9.46760000e-01 4.76020000e-01 0.00000000e+00 0.00000000e+00 3.24220000e+01
0.00000000e+00 0.00000000e+00 5.77908400e-01 1.03739840e+00 1.03736540e+00 1.03850000e+00 1.04460000e+00 5.76890000e-01 0.00000000e+00 0.00000000e+00 3.48860000e+01
0.00000000e+00 0.00000000e+00 7.30882600e-01 1.18600230e+00 1.18596300e+00 1.18720000e+00 1.19350000e+00 7.29850000e-01 0.00000000e+00 0.00000000e+00 3.95070000e+01
0.00000000e+00 0.00000000e+00 3.40449400e-01 7.90445800e-01 7.90446300e-01 7.91610000e-01 7.97900000e-01 3.39410000e-01 0.00000000e+00 0.00000000e+00 2.43310000e+01
0.00000000e+00 0.00000000e+00 4.40113900e-01 8.85818700e-01 8.85819300e-01 8.87090000e-01 8.93580000e-01 4.39060000e-01 0.00000000e+00 0.00000000e+00 2.64410000e+01
0.00000000e+00 0.00000000e+00 5.23194800e-01 9.65711700e-01 9.65714400e-01 9.67070000e-01 9.73710000e-01 5.22130000e-01 0.00000000e+00 0.00000000e+00 2.87910000e+01
0.00000000e+00 0.00000000e+00 6.51999500e-01 1.09027330e+00 1.09032370e+00 1.09180000e+00 1.09860000e+00 6.50920000e-01 0.00000000e+00 0.00000000e+00 3.31770000e+01
0.00000000e+00 0.00000000e+00 3.03083400e-01 7.03414000e-01 7.03416100e-01 7.05340000e-01 7.13630000e-01 3.01890000e-01 0.00000000e+00 0.00000000e+00 1.25580000e+01
0.00000000e+00 0.00000000e+00 3.55429600e-01 7.51876000e-01 7.51883600e-01 7.53980000e-01 7.62510000e-01 3.54220000e-01 0.00000000e+00 0.00000000e+00 1.44610000e+01
0.00000000e+00 0.00000000e+00 4.03071800e-01 7.96652000e-01 7.96657400e-01 7.98890000e-01 8.07610000e-01 4.01850000e-01 0.00000000e+00 0.00000000e+00 1.65230000e+01
0.00000000e+00 0.00000000e+00 4.83048100e-01 8.72806000e-01 8.72804600e-01 8.75230000e-01 8.84210000e-01 4.81810000e-01 0.00000000e+00 0.00000000e+00 2.02900000e+01
0.00000000e+00 0.00000000e+00 2.69409300e-01 6.24971000e-01 6.24964700e-01 6.28170000e-01 6.38980000e-01 2.68040000e-01 0.00000000e+00 0.00000000e+00 6.40210000e+00
0.00000000e+00 0.00000000e+00 2.97497000e-01 6.49553000e-01 6.49560200e-01 6.53040000e-01 6.64130000e-01 2.96110000e-01 0.00000000e+00 0.00000000e+00 8.14560000e+00
0.00000000e+00 0.00000000e+00 3.26580200e-01 6.76035000e-01 6.76034600e-01 6.79730000e-01 6.91050000e-01 3.25180000e-01 0.00000000e+00 0.00000000e+00 9.97120000e+00
0.00000000e+00 0.00000000e+00 3.79987700e-01 7.25981000e-01 7.25991200e-01 7.29990000e-01 7.41600000e-01 3.78570000e-01 0.00000000e+00 0.00000000e+00 1.32160000e+01
0.00000000e+00 0.00000000e+00 2.51273000e-01 5.82713000e-01 5.82711100e-01 5.86990000e-01 5.99520000e-01 2.49790000e-01 0.00000000e+00 0.00000000e+00 4.36950000e+00
0.00000000e+00 0.00000000e+00 2.71501300e-01 5.99638000e-01 5.99635700e-01 6.04270000e-01 6.17120000e-01 2.70000000e-01 0.00000000e+00 0.00000000e+00 6.02730000e+00
0.00000000e+00 0.00000000e+00 2.94324900e-01 6.19998000e-01 6.20007400e-01 6.24920000e-01 6.38000000e-01 2.92810000e-01 0.00000000e+00 0.00000000e+00 7.72610000e+00
0.00000000e+00 0.00000000e+00 3.38302900e-01 6.60710000e-01 6.60717000e-01 6.66020000e-01 6.79430000e-01 3.36770000e-01 0.00000000e+00 0.00000000e+00 1.06940000e+01
0.00000000e+00 0.00000000e+00 2.39008700e-01 5.54143000e-01 5.54149800e-01 5.59420000e-01 5.73280000e-01 2.37440000e-01 0.00000000e+00 0.00000000e+00 3.28830000e+00
0.00000000e+00 0.00000000e+00 2.55087300e-01 5.67049000e-01 5.67053600e-01 5.72750000e-01 5.86950000e-01 2.53500000e-01 0.00000000e+00 0.00000000e+00 4.88570000e+00
0.00000000e+00 0.00000000e+00 2.74510900e-01 5.84112000e-01 5.84120800e-01 5.90150000e-01 6.04600000e-01 2.72910000e-01 0.00000000e+00 0.00000000e+00 6.49750000e+00
